date,BNB,ETH,ETH_MA20,ETH_MA50,ETH_trend_signal,raw_signal,position,BNB_ret,strategy_ret_net,equity_strategy,equity_bnb_buyhold,equity_eth_buyhold
2023-05-10,314.696369178869,1842.46204091175,1879.1925896843961,1881.657952209235,-1,-1,0,0.0076110680325807145,0.0076110680325807145,0.8037662796352966,1.5958089795088188,1.855842484631097
2023-05-11,307.606098745891,1795.59223991818,1876.4926533459973,1882.804411917008,-1,0,0,-0.022530512352203158,-0.001,0.8029625133556613,1.5598545855842387,1.808632302820769
2023-05-12,308.277536259645,1807.86421858562,1873.1080433518423,1882.5768781706613,-1,0,0,0.0021827834899614817,0.0,0.8029625133556613,1.5632594104203927,1.8209934038235613
2023-05-13,311.150195668657,1799.58322033898,1869.9463389246066,1883.545882355348,-1,0,0,0.009318419512061027,0.0,0.8029625133556613,1.5778265174128672,1.8126522667906027
2023-05-14,311.949266307291,1799.90850993571,1867.7983783752202,1884.6946578141444,-1,0,0,0.002568118708448308,0.0,0.8029625133556613,1.581878563210921,1.812979918725902
2023-05-15,313.740207428135,1819.31062916423,1865.361127513151,1885.5102834833433,-1,0,0,0.005741129453658678,0.0,0.8029625133556613,1.5909603328222823,1.8325229412450237
2023-05-16,311.3887108732,1824.28658240795,1863.2306050993582,1887.6985539450618,-1,0,0,-0.0074950436675338405,-0.0,0.8029625133556613,1.5790360156544652,1.8375350311693641
2023-05-17,314.000825203578,1822.18958416131,1858.871819827587,1888.6439362887204,-1,0,0,0.008388596757580302,0.0,0.8029625133556613,1.5922819120554867,1.8354228039701619
2023-05-18,309.55885721412,1803.8054377557,1854.3653283313859,1888.8250678901231,-1,0,0,-0.014146357693735734,-0.0,0.8029625133556613,1.5697569225782844,1.8169051470602124
2023-05-19,308.998988718236,1813.16229193454,1849.730995908826,1889.2523816949156,-1,0,0,-0.001808601120066644,-0.0,0.8029625133556613,1.5669178584498769,1.8263299531739905
2023-05-20,310.512029088585,1819.32194330801,1846.4194745762718,1889.1587824897724,-1,0,0,0.0048965868031649595,0.0,0.8029625133556613,1.574590407757206,1.8325343375550904
2023-05-21,306.626847195927,1806.48285184103,1845.1549438924617,1888.8401203740507,-1,0,0,-0.01251217836571994,-0.0,0.8029625133556613,1.554888851722396,1.819602005230515
2023-05-22,309.211407195709,1818.20541291642,1842.449620338984,1889.3091119228525,-1,0,0,0.008429007516522313,0.0,0.8029625133556613,1.5679950215409209,1.831409698626264
2023-05-23,313.485221428369,1854.56284511981,1839.922944140854,1890.1766625891294,-1,0,0,0.013821657717675961,0.0,0.8029625133556613,1.5896673120316793,1.8680311680605848
2023-05-24,306.007933092331,1801.14089976622,1836.1277143191123,1888.8356571712452,-1,0,0,-0.023852123879934184,-0.0,0.8029625133556613,1.5517503703772177,1.8142212584953532
2023-05-25,304.698772758733,1806.9382106955,1826.6948677819994,1886.7519119637643,-1,0,0,-0.004278190831095041,-0.0,0.8029625133556613,1.5451116861705216,1.820060671020699
2023-05-26,306.910561361077,1829.23536440678,1823.1403962887205,1885.8948599532441,-1,0,0,0.007258935053523485,0.0,0.8029625133556613,1.5563275515508737,1.8425197525240913
2023-05-27,307.432269613236,1830.77384950321,1819.6647241525425,1885.1834882700177,-1,0,0,0.0016998706393331897,0.0,0.8029625133556613,1.5589731070609403,1.8440694105037552
2023-05-28,314.246513876592,1911.28677440093,1822.7166490356515,1886.3742216189362,-1,0,0,0.022165026045992686,0.0,0.8029625133556613,1.5935277865839481,1.9251670414287108
2023-05-29,311.801074895019,1894.85833810637,1825.0485622589124,1887.0487315897137,-1,0,0,-0.00778191284099139,-0.0,0.8029625133556613,1.581127092239054,1.9086192975107887
2023-05-30,311.623101617667,1900.83276183519,1827.9670983050844,1886.823066931619,-1,0,0,-0.0005707910962524654,-0.0,0.8029625133556613,1.5802245989727604,1.9146371090753873
2023-05-31,306.739598856279,1872.94246113384,1831.8346093658674,1886.447450835769,-1,0,0,-0.01567118334949258,-0.0,0.8029625133556613,1.5554606095488799,1.8865442616780599
2023-06-01,304.984966775009,1861.87719082408,1834.5352579777905,1885.2494054529516,-1,0,0,-0.005720265944835101,-0.0,0.8029625133556613,1.546562961195545,1.8753986324662808
2023-06-02,307.32650055083,1906.95200964348,1839.9036974430153,1883.171184921099,-1,0,0,0.007677538340925549,0.0,0.8029625133556613,1.558436757626779,1.9208007964699942
2023-06-03,306.593434271671,1891.8916364699,1844.5028537697249,1878.9643980070136,-1,0,0,-0.0023853012279940744,-0.0,0.8029625133556613,1.5547194165150608,1.9056310509070966
2023-06-04,305.403216747857,1892.3073100526,1848.1526878141437,1874.9207797077734,-1,0,0,-0.003882071142982668,-0.0,0.8029625133556613,1.5486838851327729,1.9060497432206338
2023-06-05,276.609633917255,1812.74285300994,1847.5755013442426,1868.7882891233198,-1,0,0,-0.09428054863735835,-0.0,0.8029625133556613,1.4026731187766195,1.8259074681736511
2023-06-06,281.527479070694,1883.15331735827,1850.623688004091,1864.9196281122154,-1,0,0,0.017779008936869234,0.0,0.8029625133556613,1.4276112566908552,1.8968292718247977
2023-06-07,259.080181123437,1831.89239801286,1852.028036016949,1859.5246064231449,-1,0,0,-0.07973395002631456,-0.0,0.8029625133556613,1.3137821720928624,1.8451960822067452
2023-06-08,262.213651161066,1847.23547516072,1853.7316951782582,1857.7437814143777,-1,0,0,0.012094595673206365,0.0,0.8029625133556613,1.3296718362669924,1.860650584814506
2023-06-09,260.390478881779,1838.42196376388,1854.6866962010517,1855.6522075043838,-1,0,0,-0.006953002908941297,-0.0,0.8029625133556613,1.3204266241214906,1.8517730673808543
2023-06-10,239.123607279425,1752.90041496201,1852.0075743571003,1853.7183964699007,-1,0,0,-0.08167300007927514,-0.0,0.8029625133556613,1.212583420344939,1.7656304386082033
2023-06-11,235.0473141098,1751.8336811806,1848.6889877703095,1851.2439417241383,-1,0,0,-0.017046803600874405,-0.0,0.8029625133556613,1.1919127489286423,1.7645559579256314
2023-06-12,231.0014085205,1742.45293424898,1843.0834922267682,1848.8366542314438,-1,0,0,-0.017213153890412003,-0.0,0.8029625133556613,1.1713961713573895,1.7551070855436213
2023-06-13,243.018792003056,1736.92458503799,1839.8726764903568,1846.7177915137352,-1,0,0,0.052022987909571716,0.0,0.8029625133556613,1.2323357002172335,1.7495385880072731
2023-06-14,237.304980138628,1650.15449649328,1832.0334907802455,1842.3597685154884,-1,0,0,-0.023511810824720758,-0.0,0.8029625133556613,1.2033612563611762,1.6621383522679318
2023-06-15,235.879959675459,1663.84364611338,1823.7639048655758,1838.2987008240798,-1,0,0,-0.0060050170979830675,-0.0,0.8029625133556613,1.1961350514416769,1.675926916091413
2023-06-16,239.13303089062,1716.62002104033,1818.0562134424315,1834.4437954529517,-1,0,0,0.013791214902854954,0.0,0.8029625133556613,1.2126312069889464,1.7290865669278477
2023-06-17,244.602396487161,1727.57647136178,1808.870698290474,1831.1166195265928,-1,0,0,0.02287164418972587,0.0,0.8029625133556613,1.2403660764885553,1.7401225858719531
2023-06-18,243.936932279226,1720.11903828171,1800.1337332992412,1827.4020214845123,-1,0,0,-0.0027205956175900825,-0.0,0.8029625133556613,1.2369915419766533,1.7326109949523167
2023-06-19,242.77221790667,1734.98348451198,1791.8412694330807,1824.3906437755702,-1,0,0,-0.004774653684759822,-0.0,0.8029625133556613,1.2310853357527378,1.7475833906989335
2023-06-20,246.909941236251,1789.79935710111,1787.6841142314443,1823.5511616072479,-1,0,0,0.017043644306828032,0.0,0.8029625133556613,1.2520675163266595,1.8027973505657493
2023-06-21,249.734108636168,1894.31125803624,1789.3058175920519,1823.9911490882532,-1,0,0,0.011438046543515767,0.0,0.8029625133556613,1.266388722854028,1.9080682444013641
2023-06-22,240.984354014303,1874.36079076563,1787.6762566481598,1823.3764375219173,-1,0,0,-0.0350362818665364,-0.0,0.8029625133556613,1.2220191706075112,1.8879728915925118
2023-06-23,244.257210746226,1891.57702922268,1787.6605262857986,1823.6670681823498,-1,0,0,0.013581200096205226,0.0,0.8029625133556613,1.2386156574849305,1.905314158899339
2023-06-24,236.579640092311,1876.10660052601,1786.8504908094687,1821.2772973641147,-1,0,0,-0.03143231935900437,-0.0,0.8029625133556613,1.199683094575801,1.8897313798823403
2023-06-25,238.757369576433,1899.80092402104,1791.203394360024,1821.2668199590885,-1,0,0,0.00920505874162414,0.0,0.8029625133556613,1.2107262479327048,1.913597777783764
2023-06-26,236.065220245958,1857.5683351841,1789.9241452513154,1820.4124408182352,-1,0,0,-0.011275670088219725,-0.0,0.8029625133556613,1.1970744981938675,1.871058484783858
2023-06-27,237.361927383144,1888.94404208065,1792.7767274547048,1821.186356125073,-1,0,0,0.005493003737844004,0.0,0.8029625133556613,1.2036500328869242,1.9026620503124785
2023-06-28,230.733307765138,1829.66858649912,1791.898383021625,1820.8153263822326,-1,0,0,-0.0279262124768066,-0.0,0.8029625133556613,1.1700366463208087,1.8429561207891598
2023-06-29,233.298927412687,1853.17543687902,1792.636056677382,1821.0295943015778,-1,0,0,0.0111194160583028,0.0,0.8029625133556613,1.183046770594711,1.8666336840964057
2023-06-30,240.489598027981,1934.61751548802,1801.7219117036825,1823.8100998129748,-1,0,0,0.030821704561780017,0.0,0.8029625133556613,1.2195102886407492,1.9486672164911647
2023-07-01,247.292396377411,1923.13508825248,1810.2869820572764,1826.115517206312,-1,0,0,0.028287287288984997,0.0,0.8029625133556613,1.254006926527403,1.9371014008503413
2023-07-02,246.002388644198,1935.59753769725,1819.94421222969,1828.8358035534775,-1,0,0,-0.005216528094314055,-0.0,0.8029625133556613,1.2474653641647084,1.9496543558793231
2023-07-03,246.020635817349,1954.20382291058,1830.8081741233193,1831.9217098129748,-1,0,0,7.417478038140857e-05,0.0,0.8029625133556613,1.2475578946341288,1.9683957648274137
2023-07-04,242.591415194677,1938.38063091759,1845.2194808445352,1834.3031098480421,1,1,1,-0.013938751972082164,-0.0,0.8029625133556613,1.2301684945700107,1.9524576606542967
2023-07-05,239.095935740778,1912.14585213325,1857.6345911455282,1836.060295242548,1,0,1,-0.014408916536036265,-0.015408916536036266,0.790589731005798,1.21244309940649,1.926032358009373
2023-07-06,232.535318850065,1854.37547632963,1864.5223639099936,1836.7040130859145,1,0,1,-0.027439265625267106,-0.027439265625267106,0.7688965293761214,1.1791745511463532,1.8678424385489927
2023-07-07,235.485497490548,1869.3275622443,1871.6099184541195,1838.0144555756865,1,0,1,0.012687013117285595,0.012687013117285595,0.7786515297301516,1.1941347541443164,1.8829031104424376
2023-07-08,236.098722320078,1864.05657831677,1878.8067954558726,1839.0323413033311,1,0,1,0.0026040874536428227,0.0026040874536428227,0.7806792064094817,1.1972443854755423,1.8775938472438984
2023-07-09,234.077793529182,1862.63280011689,1885.1892612361178,1839.8985584395089,1,0,1,-0.008559676948002415,-0.008559676948002415,0.7739968446025937,1.186996360308062,1.8761597291924235
2023-07-10,245.254275282685,1880.33877177089,1889.7162319696067,1841.3756768381056,1,0,1,0.04774686904296055,0.04774686904296055,0.8109527705814984,1.2436717200781617,1.8939942862674264
2023-07-11,248.40648403598,1878.36697545295,1888.9190178404424,1842.5789080888364,1,0,1,0.01285281877211597,0.01285281877211597,0.8213757995745278,1.259656407308332,1.8920081702462457
2023-07-12,243.980309600467,1871.59052337814,1888.780504471068,1842.919461654003,1,0,1,-0.017818272549084857,-0.017818272549084857,0.8067403017124863,1.237211506124711,1.8851825057949574
2023-07-13,255.624207932963,2002.01825043834,1894.302565531851,1846.9370086674453,1,0,1,0.04772474611399424,0.04772474611399424,0.8452417777916419,1.2962571111438255,2.0165574332981624
2023-07-14,247.752390837615,1935.13725511397,1897.2540982612488,1849.5009895558146,1,0,1,-0.030794489923318902,-0.030794489923318902,0.819212988382669,1.2563395345966764,1.9491907306029157
2023-07-15,251.1356051748,1930.71778521333,1898.7999413208636,1851.5306379719457,1,0,1,0.013655627401805592,0.013655627401805592,0.8303998557147424,1.2734956391712864,1.9447391653499906
2023-07-16,243.016989790877,1924.54624693162,1902.1488369082394,1853.406085920514,1,0,1,-0.03232761590405353,-0.03232761590405353,0.8035550081324148,1.23232656129267,1.9385228077347982
2023-07-17,244.155672023606,1912.2863798948,1903.3159537989472,1853.4260780303914,1,0,1,0.004685607511264456,0.004685607511264456,0.8073201515142342,1.2381007598845937,1.926173906320471
2023-07-18,240.082671367682,1897.39907071888,1906.702478009935,1853.4768926826416,1,0,1,-0.016681982532563144,-0.016681982532563144,0.7938524508484875,1.2174467846346457,1.9111784815914827
2023-07-19,241.170490127164,1889.51615166569,1908.5195137492683,1853.2505604792518,1,0,1,0.004531017391988357,0.004531017391988357,0.7974494101099546,1.2229630571896457,1.9032383147077303
2023-07-20,242.709591915145,1891.97682437171,1906.387479193453,1853.631247744009,1,0,1,0.006381799809626276,0.006381799809626276,0.802538572603581,1.2307677625951985,1.9057168574658456
2023-07-21,243.671950294443,1892.11009234366,1904.8362293980122,1854.2359057744006,1,0,1,0.003965061173331952,0.003965061173331952,0.8057206871379127,1.2356478320640534,1.9058510932648436
2023-07-22,240.704965803283,1861.28420485096,1901.1205627556978,1853.3225496785503,1,0,1,-0.01217614291499225,-0.01217614291499225,0.7959101169017557,1.2206024074682411,1.8748013400731298
2023-07-23,242.403983883842,1887.97183430742,1897.8089633255397,1853.2441536353008,1,0,1,0.007058508638943195,0.007058508638943195,0.8015280553377291,1.2292180401060706,1.9016827821108078
2023-07-24,238.891125410226,1849.92425336061,1893.3861444476904,1852.3964925014607,1,0,1,-0.014491752228376398,-0.014491752228376398,0.7899125093556824,1.211404516834203,1.8633588896285567
2023-07-25,237.739470046497,1857.55349269433,1890.6565264757446,1853.2927052951488,1,0,1,-0.004820837784373033,-0.004820837784373033,0.7861044692842316,1.2055645321672885,1.8710435345040244
2023-07-26,238.864418558031,1871.16815838691,1891.4961605786084,1853.0530021157215,1,0,1,0.004731854207103092,0.004731854207103092,0.7898242010244367,1.2112690877707586,1.884757073478122
2023-07-27,240.365195477673,1859.04174693162,1890.9818698129743,1853.5959890940967,1,0,1,0.006282965578137789,0.006282965578137789,0.7947866392922535,1.2188794497550846,1.8725425968348435
2023-07-28,241.931725186244,1875.01526972531,1891.5298043834014,1854.1515849853884,1,0,1,0.006517290098750905,0.006517290098750905,0.7999664943871324,1.2268232407245443,1.8886321235504566
2023-07-29,242.479726009884,1881.00276534191,1892.4483026446524,1855.0032010169487,1,0,1,0.0022651052614870437,0.0022651052614870437,0.801778502702582,1.229602124502024,1.8946631019343205
2023-07-30,242.473996779063,1861.50678521333,1891.5067033167747,1857.1753284219753,1,0,1,-2.362766947683337e-05,-2.362766947683337e-05,0.8017595585451265,1.2295730718694384,1.875025536872607
